monster	*index	hirelingAlternateVoice	*monster name	calc1	*calc1 desc	calc2	*calc2 desc	calc3	*calc3 desc	calc4	*calc4 desc	calc5	*calc5 desc	consumestat1	consumepar1	consumecalc1	consumestat2	consumepar2	consumecalc2	consumestat3	consumepar3	consumecalc3	consumestat4	consumepar4	consumecalc4	consumestat5	consumepar5	consumecalc5	numunderlingcalc	bindchancecalc	BoundStat1	BoundCalc1	BoundStat2	BoundCalc2	BoundStat3	BoundCalc3	BoundStat4	BoundCalc4	BoundStat5	BoundCalc5
The Cow King	39		The Cow King	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					item_goldbonus		(sksrc('Consume'.lvl)*4+40)*(100+sksrc('Consume'.clc2))/100	item_magicbonus		(sksrc('Consume'.lvl)*4+40)*(100+sksrc('Consume'.clc2))/100										0	(pcl1*pcl3)?pcl2:0										
Corpsefire	40		Corpsefire	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					passive_fire_mastery		(sksrc('Consume'.lvl)*2+20)*(100+sksrc('Consume'.clc2))/100	passive_cold_mastery		(sksrc('Consume'.lvl)*2+20)*(100+sksrc('Consume'.clc2))/100	passive_ltng_mastery		(sksrc('Consume'.lvl)*2+20)*(100+sksrc('Consume'.clc2))/100							0	(pcl1*pcl3)?pcl2:0										
The Feature Creep	41		Hephasto The Armorer	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					item_poisonlengthresist		(sksrc('Consume'.lvl)*2+20)*(100+sksrc('Consume'.clc2))/100	curse_resistance		(sksrc('Consume'.lvl)+10)*(100+sksrc('Consume'.clc2))/100										0	(pcl1*pcl3)?pcl2:0										
Siege Boss	42		Shenk the Overseer	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					passive_summ_mastery		(sksrc('Consume'.lvl)*2+20)*(100+sksrc('Consume'.clc2))/100	item_addexperience		(sksrc('Consume'.lvl)/2+10)*(100+sksrc('Consume'.clc2))/100										0	(pcl1*pcl3)?pcl2:0										
Dac Farren	48		Dac Farren	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					passive_fire_pierce		(sksrc('Consume'.lvl)*3/2+15)*(100+sksrc('Consume'.clc2))/100	passive_ltng_pierce		(sksrc('Consume'.lvl)*3/2+15)*(100+sksrc('Consume'.clc2))/100										0	(pcl1*pcl3)?pcl2:0										
Megaflow Rectifier	49		Eldritch the Rectifier	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					damagepercent		(sksrc('Consume'.lvl)*10+120)*(100+sksrc('Consume'.clc2))/100	lifeonstriking		(sksrc('Consume'.lvl)/5+4)*(100+sksrc('Consume'.clc2))/100										0	(pcl1*pcl3)?pcl2:0										
Eyeback Unleashed	50		Eyeback the Unleashed	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					item_fractionaltargetac		(sksrc('Consume'.lvl)*2/3+10)*(100+sksrc('Consume'.clc2))/100	item_pierce		(sksrc('Consume'.lvl)*2+20)*(100+sksrc('Consume'.clc2))/100										0	(pcl1*pcl3)?pcl2:0										
Threash Socket	51		Thresh Socket	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					normal_damage_reduction		(sksrc('Consume'.lvl)*2+10)*(100+sksrc('Consume'.clc2))/100	damagepercent		(sksrc('Consume'.lvl)*10+120)*(100+sksrc('Consume'.clc2))/100										0	(pcl1*pcl3)?pcl2:0										
Pindleskin	52		Pindleskin	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					hpregen		(sksrc('Consume'.lvl)*32+200)*(100+sksrc('Consume'.clc2))/100													0	(pcl1*pcl3)?pcl2:0										
Snapchip Shatter	53		Nosliwyaj	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					item_freeze		(sksrc('Consume'.lvl)/2+10)*(100+sksrc('Consume'.clc2))/100	coldmindam		(sksrc('Consume'.lvl)*30+150)*(100+sksrc('Consume'.clc2))/100	coldmaxdam		(sksrc('Consume'.lvl)*40+200)*(100+sksrc('Consume'.clc2))/100	passive_cold_pierce		(sksrc('Consume'.lvl)/2+5)*(100+sksrc('Consume'.clc2))/100				0	(pcl1*pcl3)?pcl2:0										
Anodized Elite	54		Hell's Belle	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					item_lightradius		(sksrc('Consume'.lvl)/2+10)*(100+sksrc('Consume'.clc2))/100	item_allskills		(sksrc('Consume'.lvl)/25+1)*(100+sksrc('Consume'.clc2))/100	item_skill_cooldown		(sksrc('Consume'.lvl)/4+5)*(100+sksrc('Consume'.clc2))/100							0	(pcl1*pcl3)?pcl2:0										
Vinvear Molech	55		Vinvear Molech	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					item_skill_cooldown		(sksrc('Consume'.lvl)/2+10)*(100+sksrc('Consume'.clc2))/100	generictotalmultiplier		(sksrc('Consume'.lvl)/10+5)*(100+sksrc('Consume'.clc2))/100	curse_resistance		(sksrc('Consume'.lvl)/2+5)*(100+sksrc('Consume'.clc2))/100							0	(pcl1*pcl3)?pcl2:0										
Sharp Tooth Sayer	56		Sharptooth Slayer	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					strength		(sksrc('Consume'.lvl)*4+40)*(100+sksrc('Consume'.clc2))/100	vitality		(sksrc('Consume'.lvl)*4+40)*(100+sksrc('Consume'.clc2))/100										0	(pcl1*pcl3)?pcl2:0										
Frozenstein	59		Frozenstein	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					item_cannotbefrozen		1*(100+sksrc('Consume'.clc2))/100	coldmindam		(sksrc('Consume'.lvl)*30+150)*(100+sksrc('Consume'.clc2))/100	coldmaxdam		(sksrc('Consume'.lvl)*40+200)*(100+sksrc('Consume'.clc2))/100	coldlength		(sksrc('Consume'.lvl)*5+25)*(100+sksrc('Consume'.clc2))/100	item_absorbcold_percent		(sksrc('Consume'.lvl)/15+2)*(100+sksrc('Consume'.clc2))/100	0	(pcl1*pcl3)?pcl2:0										
Baal Subject 1	61		Lister the Tormentor	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					item_mindamage_percent2		(sksrc('Consume'.lvl)/5+10)*(100+sksrc('Consume'.clc2))/100	item_maxdamage_percent2		(sksrc('Consume'.lvl)/5+10)*(100+sksrc('Consume'.clc2))/100	item_allskills		(sksrc('Consume'.lvl)*2/25+2)*(100+sksrc('Consume'.clc2))/100							0	(pcl1*pcl3)?pcl2:0										
Baal Subject 2	62		Andariel	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					passive_pois_mastery		(sksrc('Consume'.lvl)+10)*(100+sksrc('Consume'.clc2))/100	poisonmindam		(sksrc('Consume'.lvl)*75+300)*(100+sksrc('Consume'.clc2))/100	poisonmaxdam		(sksrc('Consume'.lvl)*90+375)*(100+sksrc('Consume'.clc2))/100	poisonlength		25*(100+sksrc('Consume'.clc2))/100				0	(pcl1*pcl3)?pcl2:0										
Baal Subject 3	63		Duriel	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					attackrate		(sksrc('Consume'.lvl)/2+10)*(100+sksrc('Consume'.clc2))/100	damagepercent		(sksrc('Consume'.lvl)*10+120)*(100+sksrc('Consume'.clc2))/100										0	(pcl1*pcl3)?pcl2:0										
Baal Subject 4	64		Mephisto Tamer	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					generictotalmultiplier		(sksrc('Consume'.lvl)/5+10)*(100+sksrc('Consume'.clc2))/100	item_fastercastrate		(sksrc('Consume'.lvl)+10)*(100+sksrc('Consume'.clc2))/100	manarecoverybonus		(sksrc('Consume'.lvl)*3+20)*(100+sksrc('Consume'.clc2))/100							0	(pcl1*pcl3)?pcl2:0										
Baal Subject 5	65		Diablo	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					item_skill_cooldown		(sksrc('Consume'.lvl)/2+10)*(100+sksrc('Consume'.clc2))/100	item_allskills		(sksrc('Consume'.lvl)*2/25+2)*(100+sksrc('Consume'.clc2))/100										0	(pcl1*pcl3)?pcl2:0										
Treant King	66		Treant King	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					item_absorblight_percent		(sksrc('Consume'.lvl)/15+2)*(100+sksrc('Consume'.clc2))/100	item_allskills		(sksrc('Consume'.lvl)/25+1)*(100+sksrc('Consume'.clc2))/100	passive_ltng_mastery		(sksrc('Consume'.lvl)+10)*(100+sksrc('Consume'.clc2))/100	item_maxhp_percent		(sksrc('Consume'.lvl)+10)*(100+sksrc('Consume'.clc2))/100				0	(pcl1*pcl3)?pcl2:0										
Reporb	67		Reporb	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					passive_ltng_pierce		(sksrc('Consume'.lvl)+10)*(100+sksrc('Consume'.clc2))/100	item_mindamage_percent2		(sksrc('Consume'.lvl)/10+5)*(100+sksrc('Consume'.clc2))/100	item_maxdamage_percent2		(sksrc('Consume'.lvl)/10+5)*(100+sksrc('Consume'.clc2))/100	normal_damage_reduction		(sksrc('Consume'.lvl)+5)*(100+sksrc('Consume'.clc2))/100	magic_damage_reduction		(sksrc('Consume'.lvl)+5)*(100+sksrc('Consume'.clc2))/100	0	(pcl1*pcl3)?pcl2:0										
Reziarfg	68		Reziarfg	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					criticaldamage		(sksrc('Consume'.lvl)/2+10)*(100+sksrc('Consume'.clc2))/100	strength		(sksrc('Consume'.lvl)*4+40)*(100+sksrc('Consume'.clc2))/100										0	(pcl1*pcl3)?pcl2:0										
Guardian0	69		Lister the Revenger	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					item_allskills		(sksrc('Consume'.lvl)/25+1)*(100+sksrc('Consume'.clc2))/100	passive_cold_pierce		(sksrc('Consume'.lvl)/2+5)*(100+sksrc('Consume'.clc2))/100	passive_cold_mastery		(sksrc('Consume'.lvl)+10)*(100+sksrc('Consume'.clc2))/100	item_maxhp_percent		(sksrc('Consume'.lvl)+10)*(100+sksrc('Consume'.clc2))/100	item_cannotbefrozen		1*(100+sksrc('Consume'.clc2))/100	0	(pcl1*pcl3)?pcl2:0										
Guardian1	70		Nikartana the Mangler	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					item_allskills		(sksrc('Consume'.lvl)/25+1)*(100+sksrc('Consume'.clc2))/100	passive_dmg_pierce		(sksrc('Consume'.lvl)/4+5)*(100+sksrc('Consume'.clc2))/100	damagepercent		(sksrc('Consume'.lvl)*5+60)*(100+sksrc('Consume'.clc2))/100	damageresist		(sksrc('Consume'.lvl)/2+5)*(100+sksrc('Consume'.clc2))/100	item_deadlystrike		(sksrc('Consume'.lvl)/2+5)*(100+sksrc('Consume'.clc2))/100	0	(pcl1*pcl3)?pcl2:0										
Guardian2	71		Fatalstorm the Suffocator	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					item_allskills		(sksrc('Consume'.lvl)/25+1)*(100+sksrc('Consume'.clc2))/100	passive_dmg_pierce		(sksrc('Consume'.lvl)/4+5)*(100+sksrc('Consume'.clc2))/100	passive_wind_mastery		(sksrc('Consume'.lvl)+10)*(100+sksrc('Consume'.clc2))/100	item_fastercastrate		(sksrc('Consume'.lvl)+10)*(100+sksrc('Consume'.clc2))/100	curse_resistance		(sksrc('Consume'.lvl)/2+5)*(100+sksrc('Consume'.clc2))/100	0	(pcl1*pcl3)?pcl2:0										
Guardian3	72		Metalspark the Fuseless	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					item_allskills		(sksrc('Consume'.lvl)/25+1)*(100+sksrc('Consume'.clc2))/100	passive_ltng_pierce		(sksrc('Consume'.lvl)/2+5)*(100+sksrc('Consume'.clc2))/100	passive_ltng_mastery		(sksrc('Consume'.lvl)+10)*(100+sksrc('Consume'.clc2))/100	item_fastermovevelocity		(sksrc('Consume'.lvl)+10)*(100+sksrc('Consume'.clc2))/100	item_crushingblow		(sksrc('Consume'.lvl)/2+5)*(100+sksrc('Consume'.clc2))/100	0	(pcl1*pcl3)?pcl2:0										
Guardian4	73		Magmajuggler the Fiendish	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					item_allskills		(sksrc('Consume'.lvl)/25+1)*(100+sksrc('Consume'.clc2))/100	passive_fire_pierce		(sksrc('Consume'.lvl)/2+5)*(100+sksrc('Consume'.clc2))/100	passive_fire_mastery		(sksrc('Consume'.lvl)+10)*(100+sksrc('Consume'.clc2))/100	item_fastergethitrate		(sksrc('Consume'.lvl)+10)*(100+sksrc('Consume'.clc2))/100	armor_override_percent		(sksrc('Consume'.lvl)/4+5)*(100+sksrc('Consume'.clc2))/100	0	(pcl1*pcl3)?pcl2:0										
Rathma Acolyte	74		�c@Rathma's Acolyte�c3	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					item_allskills		(sksrc('Consume'.lvl)/25+1)*(100+sksrc('Consume'.clc2))/100	passive_summ_elemental_resist		(sksrc('Consume'.lvl)/3+5)*(100+sksrc('Consume'.clc2))/100	passive_summ_mastery		(sksrc('Consume'.lvl)+10)*(100+sksrc('Consume'.clc2))/100	passive_summ_limit		(sksrc('Consume'.lvl)/60+1)*(100+sksrc('Consume'.clc2))/100	item_poisonlengthresist		(sksrc('Consume'.lvl)+10)*(100+sksrc('Consume'.clc2))/100	0	(pcl1*pcl3)?pcl2:0										
Horazon Disciple	75		�c@Horazon's Disciple	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					item_allskills		(sksrc('Consume'.lvl)*2/25+2)*(100+sksrc('Consume'.clc2))/100	passive_fire_pierce		(sksrc('Consume'.lvl)+10)*(100+sksrc('Consume'.clc2))/100	passive_cold_mastery		(sksrc('Consume'.lvl)+10)*(100+sksrc('Consume'.clc2))/100	passive_ltng_mastery		(sksrc('Consume'.lvl)+10)*(100+sksrc('Consume'.clc2))/100				0	(pcl1*pcl3)?pcl2:0										
Uldyssian Hound	76		�c@Uldyssian's Hound	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					item_allskills		(sksrc('Consume'.lvl)/25+1)*(100+sksrc('Consume'.clc2))/100	damageresist		(sksrc('Consume'.lvl)/2+5)*(100+sksrc('Consume'.clc2))/100	normal_damage_reduction		(sksrc('Consume'.lvl)+5)*(100+sksrc('Consume'.clc2))/100	hpregen		(sksrc('Consume'.lvl)*8+50)*(100+sksrc('Consume'.clc2))/100	item_maxhp_percent		(sksrc('Consume'.lvl)+10)*(100+sksrc('Consume'.clc2))/100	0	(pcl1*pcl3)?pcl2:0										
Inarius Stalker	77		�c@Inarius' Stalker	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					item_allskills		(sksrc('Consume'.lvl)/25+1)*(100+sksrc('Consume'.clc2))/100	passive_pois_pierce		(sksrc('Consume'.lvl)/2+5)*(100+sksrc('Consume'.clc2))/100	passive_pois_mastery		(sksrc('Consume'.lvl)+10)*(100+sksrc('Consume'.clc2))/100	item_slow		(sksrc('Consume'.lvl)/3+5)*(100+sksrc('Consume'.clc2))/100	item_poisonlengthresist		(sksrc('Consume'.lvl)+10)*(100+sksrc('Consume'.clc2))/100	0	(pcl1*pcl3)?pcl2:0										
Malthael Imp	78		�c@Malthael's Imp	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					item_allskills		(sksrc('Consume'.lvl)/25+1)*(100+sksrc('Consume'.clc2))/100	passive_mag_pierce		(sksrc('Consume'.lvl)/4+5)*(100+sksrc('Consume'.clc2))/100	passive_mag2_mastery		(sksrc('Consume'.lvl)+10)*(100+sksrc('Consume'.clc2))/100	magicresist		(sksrc('Consume'.lvl)/2+5)*(100+sksrc('Consume'.clc2))/100	item_fasterblockrate		(sksrc('Consume'.lvl)+10)*(100+sksrc('Consume'.clc2))/100	0	(pcl1*pcl3)?pcl2:0										
claygolem	289		Clay Golem											item_slow		(sksrc('Consume'.lvl)/3+5)*(100+sksrc('Consume'.clc2))/100	item_crushingblow		(sksrc('Consume'.lvl)/2+5)*(100+sksrc('Consume'.clc2))/100																					
bloodgolem	290		Blood Golem											lifedrainmindam		(sksrc('Consume'.lvl)/3+5)*(100+sksrc('Consume'.clc2))/100	lifedrainmaxdam		(sksrc('Consume'.lvl)/3+5)*(100+sksrc('Consume'.clc2))/100																					
irongolem	291		Iron Golem											damageresist		(sksrc('Consume'.lvl)/2+5)*(100+sksrc('Consume'.clc2))/100	item_attackertakesdamage		(sksrc('Consume'.lvl)*10+25)*(100+sksrc('Consume'.clc2))/100																					
firegolem	292		Fire Golem											passive_fire_mastery		(sksrc('Consume'.lvl)+10)*(100+sksrc('Consume'.clc2))/100	fireresist		(sksrc('Consume'.lvl)+10)*(100+sksrc('Consume'.clc2))/100																					
valkyrie	357		Valkyrie											item_allskills		(sksrc('Consume'.lvl)/25+1)*(100+sksrc('Consume'.clc2))/100	magic_damage_reduction		(sksrc('Consume'.lvl)+5)*(100+sksrc('Consume'.clc2))/100																					
necroskeleton	363		Skeleton											damagepercent		(sksrc('Consume'.lvl)*5+60)*(100+sksrc('Consume'.clc2))/100	item_deadlystrike		(sksrc('Consume'.lvl)/2+5)*(100+sksrc('Consume'.clc2))/100																					
necromage	364		Skeletal Mage											generictotalmultiplier		(sksrc('Consume'.lvl)/10+5)*(100+sksrc('Consume'.clc2))/100	manarecoverybonus		(sksrc('Consume'.lvl)*3+20)*(100+sksrc('Consume'.clc2))/100																					
shadowwarrior	418		Shadow Warrior											item_mindamage_percent2		(sksrc('Consume'.lvl)/5+10)*(100+sksrc('Consume'.clc2))/100	item_maxdamage_percent2		(sksrc('Consume'.lvl)/5+10)*(100+sksrc('Consume'.clc2))/100	strengthpercent		(sksrc('Consume'.lvl)/6+3)*(100+sksrc('Consume'.clc2))/100																		
shadowmaster	419		Shadow Master											item_fastercastrate		(sksrc('Consume'.lvl)+10)*(100+sksrc('Consume'.clc2))/100	item_allskills		(sksrc('Consume'.lvl)/25+1)*(100+sksrc('Consume'.clc2))/100																					
druidhawk	420		Raven											passive_ltng_mastery		(sksrc('Consume'.lvl)+10)*(100+sksrc('Consume'.clc2))/100	lightresist		(sksrc('Consume'.lvl)+10)*(100+sksrc('Consume'.clc2))/100																					
spiritwolf	421		Spirit Wolf											firemindam		(sksrc('Consume'.lvl)*20+100)*(100+sksrc('Consume'.clc2))/100	firemaxdam		(sksrc('Consume'.lvl)*25+125)*(100+sksrc('Consume'.clc2))/100	coldmindam		(sksrc('Consume'.lvl)*20+100)*(100+sksrc('Consume'.clc2))/100	coldmaxdam		(sksrc('Consume'.lvl)*25+125)*(100+sksrc('Consume'.clc2))/100	coldlength		(sksrc('Consume'.lvl)*5+25)*(100+sksrc('Consume'.clc2))/100												
fenris	422		Dire Wolf											criticaldamage		(sksrc('Consume'.lvl)/4+5)*(100+sksrc('Consume'.clc2))/100	attackrate		(sksrc('Consume'.lvl)/4+5)*(100+sksrc('Consume'.clc2))/100																					
heartofwolverine	424		Heart of Wolverine											item_allskills		(sksrc('Consume'.lvl)/15+2)*(100+sksrc('Consume'.clc2))/100	item_maxhp_percent		(sksrc('Consume'.lvl)+10)*(100+sksrc('Consume'.clc2))/100																					
druidbear	429		Grizzly											item_crushingblow		(sksrc('Consume'.lvl)+10)*(100+sksrc('Consume'.clc2))/100	damagepercent		(sksrc('Consume'.lvl)*5+60)*(100+sksrc('Consume'.clc2))/100																					
wargoatman	743		Goatman											damagepercent		(sksrc('Consume'.lvl)*5+60)*(100+sksrc('Consume'.clc2))/100	item_fasterattackrate		(sksrc('Consume'.lvl)+10)*(100+sksrc('Consume'.clc2))/100																					
warbighead	744		Tainted											lightmindam		1*(100+sksrc('Consume'.clc2))/100	lightmaxdam		(sksrc('Consume'.lvl)*35+175)*(100+sksrc('Consume'.clc2))/100	item_fastermovevelocity		(sksrc('Consume'.lvl)+10)*(100+sksrc('Consume'.clc2))/100																		
warputriddefiler	745		Defiler											passive_mag_pierce		(sksrc('Consume'.lvl)/4+5)*(100+sksrc('Consume'.clc2))/100	item_maxmana_percent		(sksrc('Consume'.lvl)+10)*(100+sksrc('Consume'.clc2))/100																					
warabyssknight	1401		Abyss Knight											passive_pois_pierce		(sksrc('Consume'.lvl)/2+5)*(100+sksrc('Consume'.clc2))/100	poisonresist		(sksrc('Consume'.lvl)+10)*(100+sksrc('Consume'.clc2))/100																					
defender	864		Holy Defender											damageresist		(sksrc('Consume'.lvl)/2+5)*(100+sksrc('Consume'.clc2))/100	normal_damage_reduction		(sksrc('Consume'.lvl)+5)*(100+sksrc('Consume'.clc2))/100																					
mephisto	242		Mephisto	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)*(sksrc('Bind Demon'.clc8)>0)	target must be at or below 50% life and ars dul mephistos equipped					item_allskills		(sksrc('Consume'.lvl)*2/25+2)*(100+sksrc('Consume'.clc2))/100	hpregen		sksrc('Player Stats'.clc1)/1250	manarecovery		sksrc('Player Stats'.clc2)/1250	arsdulmephistosaura		1				0	(pcl1*pcl3)?pcl2:0										
diablo	243		Diablo	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)*(sksrc('Bind Demon'.clc9)>0)	target must be at or below 50% life and ars al diabolos equipped					item_allskills		(sksrc('Consume'.lvl)*2/25+2)*(100+sksrc('Consume'.clc2))/100	arsaldiaboloseffect		1										0	(pcl1*pcl3)?pcl2:0										
